candidate,frequency_hz,impedance_magnitude_pa_s_m3,horizontal_6db_half_angle_deg,vertical_6db_half_angle_deg,gmres_iterations,solve_seconds,relative_residual
5,557.941996253874,681102.3659512565,90.0,90.0,39,14.349113,1.8914133173503993e-10
5,578.7114402960283,726254.123087805,90.0,90.0,39,14.696567542,1.877296809832157e-10
5,600.2540288742039,776578.7568019676,90.0,90.0,39,14.565299959,2.2432276058714321e-10
5,622.5985423675165,832819.8654763667,90.0,90.0,39,14.544656042,2.1611852629909366e-10
5,645.7748325074419,895545.9204375691,90.0,90.0,39,14.598576667,2.3488200573823787e-10
5,669.8138622590077,964809.0312487942,80.65494155137122,80.65902775224748,39,14.935998459,2.570865832446043e-10
5,694.7477471865686,1039522.6252595147,73.99628537783,73.99843026028043,39,14.623249417,3.0699156115634547e-10
5,720.6097983594266,1116485.0794219354,69.53146154437965,69.53299019128868,38,14.488356625,5.607327050833735e-10
5,747.4345668546164,1189258.9151580068,66.00491816755819,66.00607511134795,34,12.500276958,1.0066727933791442e-08
5,775.2578899163126,1247861.8841282174,63.060050397195724,63.06092250383153,38,13.913722,6.564877995921151e-10
5,804.116938833521,1281034.5927187148,60.52117485682196,60.52181779255239,40,15.126989208,2.747384532117993e-10
5,834.0502686000294,1281718.9183538358,58.28948303936808,58.28994330868899,40,15.014872041,3.4565091752369164e-10
5,865.097869422947,1252125.9260595012,56.312836650243916,56.31313077370292,41,15.152682417,2.578568854990763e-10
5,897.301220148658,1202910.249051541,54.55852871180284,54.55866800561756,41,15.818272209,2.8346869967026937e-10
5,930.7033436775605,1146896.879130896,53.008262578516685,53.00825451579801,41,15.466374625,3.797880837441423e-10
5,965.3488644416246,1093266.7370316798,51.669076907251906,51.66892465129823,39,14.730879625,1.4759119970619444e-09
5,1001.2840680215583,1045575.2120298655,50.54923193196931,50.54893498732913,41,15.704781834,5.430405577328351e-10
5,1038.5569629832269,1002693.3409555466,49.68238321015954,49.68194430002589,42,15.483921542,3.3834318432679535e-10
5,1077.217345015942,960979.9727615896,49.12115292913631,49.120568653174864,43,16.353500541,2.7955915259907443e-10
5,1117.3168634582971,916889.0821748743,48.941148512853445,48.94046329914953,44,16.965899041,2.513202768651954e-10
5,1158.909090300446,869455.8464778155,49.22498858137608,49.224230900933804,45,16.790869208,2.3252659749856434e-10
5,1202.0495917549858,821596.1397516774,49.99867587947786,49.99798649306598,107,40.975649666,1.0963823157409155e-08
5,1246.796002492079,779194.9711930039,51.133093775696416,51.13258833100302,45,17.061361584,2.732467173409377e-10
5,1293.208102637984,748260.8859917609,52.22886369287896,52.22859582389939,43,15.843412583,1.2404340678645677e-09
5,1341.3478976398621,731814.9835291698,52.80477230025428,52.80457218746965,46,16.997858958,2.6418473293505234e-10
5,1391.2797011035627,728331.1776582397,52.60733457518132,52.60691409289463,47,17.214624541,2.29714366761929e-10
5,1443.0702207150446,732553.9762367245,51.688518313548826,51.68760920438421,48,18.086901333,1.8001438998155237e-10
5,1496.788647360245,738182.8991606234,50.27626648586434,50.27467134312633,48,17.960808125,2.5263869095343875e-10
5,1552.5067475624298,740954.5164516467,48.63666289538016,48.63424217392633,46,17.3144405,8.453091089641667e-10
5,1610.2989593605412,740428.4633081522,47.004479656211785,47.001158532074086,48,18.285644041,3.0295007064848104e-10
5,1670.242491756622,739556.474945247,45.559938934806844,45.555660159635735,50,18.841817583,1.6844612536488074e-10
5,1732.4174278651828,742592.6656584414,44.43987614390059,44.43470170202444,52,19.282575416,1.605189845650497e-10
5,1796.9068319023127,752640.1254047134,43.73413113167008,43.728258406769925,53,19.920355792,2.841902741532917e-10
5,1863.7968601574687,769659.3996266624,43.47367477145354,43.46761160949112,53,20.079973166,1.8351610479057345e-10
5,1933.1768760962038,789606.4478059039,43.59137990227585,43.58598611236559,53,20.087071334,2.2581284416604046e-10
5,2005.1395697476034,806300.0784687368,43.877425401554206,43.87395536046197,53,19.557868833,4.4921988558605124e-10
5,2079.7810815359235,816771.2063989067,43.99781467254141,43.99764625599149,57,20.66438325,2.4018868354754473e-10
5,2157.2011307218904,824924.8539916859,43.65963587297808,43.66367117553771,59,22.335668791,1.8188554702608206e-10
5,2237.5031486252237,836884.5288553609,42.86713434381251,42.87503287401904,59,22.629542166,1.6683966452475452e-10
5,2320.794416806388,853636.4528662551,41.98004600187543,41.99050029533082,61,23.069327583,1.2182310570133186e-10
5,2407.186210392174,870585.8877555759,41.37556768088208,41.387163029631346,62,23.083185167,1.6604632481444724e-10
5,2496.7939467365745,881699.9001167266,41.180044258774885,41.19156199157558,63,23.869584958,2.337063290926752e-10
5,2589.737339615606,884575.7041849211,41.30759941619399,41.31846982708371,63,24.025322875,9.996441579178205e-10
5,2686.140559162015,884636.2654718001,41.47392941187651,41.48429825227523,67,25.034428334,2.1667624958060112e-10
5,2786.1323977535862,889069.0599929296,41.208456317758646,41.21937112460672,63,22.937799667,9.402003048381747e-10
5,2889.8464420766563,895003.7092855165,40.246921567274306,40.26022631713521,69,25.811006084,1.3479371915950318e-10
5,2997.421251594704,892821.0885834874,39.0442168316242,39.061353423722316,70,25.75930875,1.691036355492816e-10
5,3109.000543660457,881241.871196207,38.42065805008682,38.4411373896626,71,26.73666225,2.8509214587568885e-10
5,3224.73338551881,868342.8137154916,38.479060664166084,38.50060659775763,72,26.87453025,3.1242360609533346e-10
5,3344.7743934570694,859202.8957628186,38.468271365621995,38.48815679053167,79,29.85769025,1.2814686676647644e-10
5,3469.28393936859,849626.0382271339,37.80231999259857,37.816753744834514,79,28.952026375,1.1155679787763874e-10
5,3598.42836500576,836184.1623909029,36.597255656704995,36.60208376666108,81,30.859606,1.7776766978265194e-10
5,3732.38020420856,822058.0861209038,35.44692636681695,35.44329425251478,81,30.961767709,6.662782950122941e-10
5,3871.318413405634,810015.5633836009,34.87687140646138,34.87367103251353,80,29.659093334,1.4823221508922206e-09
5,4015.4286106957557,802029.5129631641,34.69841393975636,34.709128007952835,88,33.055943,1.4145219642046093e-10
5,4164.903323829131,799806.5033249127,34.3256347441494,34.35956425935855,92,34.63337725,8.020054584332567e-11
5,4319.9422474198445,798307.5276670904,33.7223332977497,33.76898800751148,94,34.609779834,1.886984306406499e-10
5,4480.752509733024,794638.8388591023,33.307620966658966,33.34071323813713,95,34.35321325,3.4002789601726387e-10
5,4647.548949403246,799050.6725621339,33.2770240311988,33.28518879747625,117,44.824043125,5.107376444628438e-11
5,4820.554402453749,809826.5741176666,33.19894779974669,33.20548561919312,112,42.191380792,6.5342106157374e-10
5,5000.0,812865.400450073,32.827757334084716,32.858271915276305,124,47.042994584,1.8211747127683303e-11
6,500.0,748049.7762445707,90.0,90.0,61,5.447840041,1.1745557090169468e-09
6,518.6125477035284,797737.623643485,90.0,90.0,61,5.804094125,1.179178005703568e-09
6,537.9179492710892,833841.9748110313,90.0,90.0,61,5.624391875,1.177174196093643e-09
6,557.941996253874,845981.9733885635,90.0,90.0,61,5.860636666,1.2216120863776515e-09
6,578.7114402960283,831134.6827631136,90.0,90.0,61,5.77007975,1.2695319340331786e-09
6,600.2540288742039,798523.6110412235,90.0,90.0,60,5.75773425,1.2104783530316182e-09
6,622.5985423675165,763754.4011706654,90.0,90.0,59,5.682427125,1.397877810239787e-09
6,645.7748325074419,739343.7186084561,90.0,90.0,56,5.223369042,2.4365029056366487e-09
6,669.8138622590077,731201.9039992822,90.0,90.0,54,5.045194125,4.166925071311819e-09
6,694.7477471865686,740335.1391759907,90.0,90.0,58,5.589542708,1.015878281803999e-09
6,720.6097983594266,765495.4045769816,90.0,90.0,58,5.591087459,8.208788724426852e-10
6,747.4345668546164,804825.9808819052,90.0,90.0,59,5.364580208,7.671702957108293e-10
6,775.2578899163126,856354.3039334478,90.0,90.0,59,5.705054583,7.843032578787574e-10
6,804.116938833521,917572.185758722,90.0,90.0,59,5.483460959,7.44307086188687e-10
6,834.0502686000294,984186.8438718831,90.0,90.0,58,5.691100292,9.34241025753564e-10
6,865.097869422947,1048113.35912056,90.0,90.0,57,5.560708542,2.4646689523029788e-09
6,897.301220148658,1095671.158740663,90.0,90.0,59,5.882258833,1.368830462096655e-09
6,930.7033436775605,1109271.2344078438,90.0,90.0,61,5.62594725,1.0624507182991906e-09
6,965.3488644416246,1076478.0586303414,90.0,90.0,63,6.14374425,1.0599223150563712e-09
6,1001.2840680215583,1001651.1423695371,90.0,90.0,63,5.956683417,1.0457448515846308e-09
6,1038.5569629832269,905808.6487238596,90.0,90.0,64,6.133078292,8.660115098577791e-10
6,1077.217345015942,813553.1125290721,84.51446709890551,84.51067357365152,64,6.162954666,7.297288865753237e-10
6,1117.3168634582971,742240.8794069431,78.04408533630698,78.04258179924672,64,6.004546459,6.925410348277533e-10
6,1158.909090300446,699891.3340446525,73.60685012697611,73.60616864204837,64,6.22249325,5.638201859596106e-10
6,1202.0495917549858,687239.6213605911,69.79023763208917,69.79003770661328,64,5.90816775,6.038952543029774e-10
6,1246.796002492079,700177.8105014483,66.28646569223129,66.28660997978804,63,6.136275625,6.638443838813106e-10
6,1293.208102637984,731743.9251512988,62.97471629536102,62.97511282532651,60,6.048602,1.904949876682734e-09
6,1341.3478976398621,773342.761538559,59.82249634129258,59.82309146181783,64,5.795532125,6.700997103127309e-10
6,1391.2797011035627,815241.509883781,56.82425597241546,56.82501015349442,66,6.446559375,7.534833875816443e-10
6,1443.0702207150446,847322.7010359155,53.99777077110328,53.99866085325956,67,6.339357125,7.887169181661953e-10
6,1496.788647360245,861373.5491115289,51.366394691898655,51.367414854331045,104,10.038211333,1.0363301789184284e-08
6,1552.5067475624298,854680.8250298714,48.94415220509591,48.945295896869695,65,5.958950042,1.4683918849300538e-09
6,1610.2989593605412,832151.9501272294,46.73751794216942,46.73879187513755,67,6.355769709,7.044188944525501e-10
6,1670.242491756622,804340.7412742353,44.73751815845976,44.738929895695,70,6.860721416,5.231737493299165e-10
6,1732.4174278651828,782607.7668516818,42.92461468850578,42.92617475090653,71,6.890567916,5.507175135031115e-10
6,1796.9068319023127,774884.7475038994,41.27154532844083,41.27325879693098,72,7.0773585,5.582506310956492e-10
6,1863.7968601574687,783778.8370616301,39.749252959183245,39.75113392169188,72,6.562277333,6.465801361152239e-10
6,1933.1768760962038,806568.201711002,38.330390900114445,38.33243924868001,69,6.573771958,2.429850474282405e-09
6,2005.1395697476034,836105.8041835104,36.99271903619092,36.99494310826248,75,7.038740625,1.3073902488158507e-09
6,2079.7810815359235,862378.2236185229,35.720511698597036,35.72287603220325,78,7.4288005,5.303883967754698e-10
6,2157.2011307218904,875611.8406102007,34.512090857217565,34.51452838264722,78,7.673548208,5.165497698485636e-10
6,2237.5031486252237,871459.9682914041,33.381432669895304,33.38378435887799,80,7.666479167,5.261489638002637e-10
6,2320.794416806388,855447.5126306374,32.36297900192215,32.36491742783153,83,7.942933792,4.920021152311604e-10
6,2407.186210392174,841351.8012832412,31.50634515049394,31.507267955918532,104,9.721388,8.680802967734497e-09
6,2496.7939467365745,842203.2079453546,30.852800307593988,30.8517620773106,82,7.637651583,1.068253547854799e-09
6,2589.737339615606,859516.3941413049,30.3935317790351,30.38942167611945,87,8.187946375,3.6100541603536933e-10
6,2686.140559162015,880121.424856348,30.022163480296943,30.014573639286354,90,8.785610792,6.555425971747195e-10
6,2786.1323977535862,887598.771990391,29.58025303034463,29.57067008671981,92,9.194370709,6.546970075907288e-10
6,2889.8464420766563,879027.3738877475,28.967409201039874,28.958460615960764,91,9.087229916,7.263346074190084e-10
6,2997.421251594704,864829.9433233263,28.224907205990192,28.21867561776621,95,9.287828708,4.671126612037404e-10
6,3109.000543660457,855030.7108136123,27.437856345576225,27.435188112535666,99,9.320915958,3.3481097348142467e-10
6,3224.73338551881,852044.6601233757,26.6810874930662,26.681431208943454,100,9.78229575,4.5961650093814935e-10
6,3344.7743934570694,852123.977934176,26.018818931767647,26.02067069565691,95,8.9526755,9.558292501907575e-09
6,3469.28393936859,848710.4344160671,25.51075984699835,25.51181366736631,147,14.30421975,1.4225593735269705e-11
6,3598.42836500576,836258.7487588285,25.18547121403531,25.183410076243337,147,14.117776375,2.5901333617757794e-11
6,3732.38020420856,818430.3675199797,25.028732029663157,25.022636031140006,145,14.102448041,5.054294078076838e-11
6,3871.318413405634,808293.7215196439,24.89437893894049,24.886320767248847,168,16.237060125,8.979071925017924e-12
6,4015.4286106957557,809705.1614680823,24.573874812987103,24.565196140056514,170,16.27828175,1.186385798330102e-11
6,4164.903323829131,810042.982740167,24.095929064199265,24.08318230049482,186,17.803315625,4.5293654822749815e-12
6,4319.9422474198445,802538.68735182,23.75089911147613,23.727430268757995,182,17.232240875,5.970606637177949e-11
6,4480.752509733024,799491.9919555191,23.629712283944766,23.589160517186805,189,18.465288208,2.7258672373466822e-11
6,4647.548949403246,807639.37169407,23.49980771456472,23.44638886156095,186,18.412990875,2.5888408480191702e-11
6,4820.554402453749,815346.7313567874,23.38135617669924,23.324177835239066,198,18.734154584,6.782580699278298e-12
6,5000.0,811891.5416015781,23.4971175481093,23.43462175089927,187,18.90149825,2.8113567481826825e-10
7,500.0,224043.55794915784,90.0,90.0,28,12.587871667,4.6663918136086795e-11
7,518.6125477035284,232984.74857658756,90.0,90.0,28,12.705697958,3.674690658953726e-11
7,537.9179492710892,242626.1449198314,90.0,90.0,28,12.636147417,3.071082647532448e-11
7,557.941996253874,252977.16453688534,85.79307488620265,85.80221924472356,28,12.637241583,2.610838635156938e-11
7,578.7114402960283,264042.8429727844,75.24874130005001,75.25146643470795,27,12.041670708,6.907874380246163e-11
7,600.2540288742039,275820.5416655237,69.69024926479572,69.69208138593173,27,12.519996542,7.455517708572432e-11
7,622.5985423675165,288293.0635052238,65.47106908419137,65.47250922406171,27,12.20893625,9.094765530294075e-11
7,645.7748325074419,301417.88496898167,61.971180965312655,61.97235155950503,28,12.552502083,4.617987117056778e-11
7,669.8138622590077,315112.61181141326,58.943911301134555,58.94489925369139,28,12.459469625,5.96899223155724e-11
7,694.7477471865686,329238.3096630747,56.25247738281686,56.25332705629037,28,12.330017916,7.934257183337994e-11
7,720.6097983594266,343585.9105220186,53.812684285715314,53.81340746305587,27,12.156625708,2.1565471409006556e-10
7,747.4345668546164,357876.843515485,51.57075203775226,51.571370371122036,25,10.969919084,1.9452681131281922e-09
7,775.2578899163126,371795.32444365614,49.48603630561568,49.48655896995232,28,12.713701084,1.6833648585467557e-10
7,804.116938833521,385068.96450103284,47.52915371486452,47.52958704429674,29,13.286056833,8.934800940791356e-11
7,834.0502686000294,397594.8077175086,45.6773064427898,45.677654324624555,30,13.821799,5.1889597725040727e-11
7,865.097869422947,409567.3216739577,43.9129780217011,43.91324216890615,30,13.722021292,6.341894487748411e-11
7,897.301220148658,421531.8354905313,42.22282133533512,42.22300116712104,30,13.765125834,7.717644282003589e-11
7,930.7033436775605,434309.8588235692,40.59751143911001,40.59760512621482,31,13.749555917,4.749234182109955e-11
7,965.3488644416246,448824.12361450796,39.03317460469667,39.03317850748221,31,13.713446458,6.150288000276576e-11
7,1001.2840680215583,465914.7733903644,37.53066481470301,37.53057441617587,31,13.651161625,8.128869239349179e-11
7,1038.5569629832269,486213.4126779706,36.10241470629356,36.102225344351034,31,13.815460791,1.1325881105008965e-10
7,1077.217345015942,510048.75002538477,34.77388936677283,34.7735981266431,29,12.442828791,7.386955199085586e-10
7,1117.3168634582971,537261.7093778248,33.596625386382435,33.59623722531195,31,13.837636875,1.4550947919219881e-10
7,1158.909090300446,566767.4302730844,32.6579717340267,32.65750988645005,33,14.982128375,5.4972552962791916e-11
7,1202.0495917549858,595904.4364311117,32.089630651523244,32.08915434510435,34,15.151191583,6.140748277348831e-11
7,1246.796002492079,620522.8523620258,32.04623954983023,32.04590422792753,34,15.290371458,9.919367203220367e-11
7,1293.208102637984,637729.9525445403,32.58761531213345,32.587726966792346,35,15.450046916,5.86360154943011e-11
7,1341.3478976398621,649953.4942783267,33.403276337483106,33.404206649397814,34,15.12107575,1.5445623321599942e-10
7,1391.2797011035627,663834.3097164653,33.788540770757145,33.79027827888283,33,14.812457834,4.463308784119236e-10
7,1443.0702207150446,684610.7870831997,33.31583235055913,33.31807595961786,34,15.059265709,1.6739861096153325e-10
7,1496.788647360245,713689.9925947811,32.196337838974294,32.19872022438444,33,14.595107084,5.070796811086039e-10
7,1552.5067475624298,749694.0464836139,30.83033130529425,30.83266354323296,35,15.880372875,9.053586740074299e-11
7,1610.2989593605412,789306.106088468,29.506270981414353,29.50870159584613,34,15.451815541,7.195865312147577e-11
7,1670.242491756622,827031.3000429833,28.4368758790115,28.439466840836022,35,16.253026541,8.449135881918234e-11
7,1732.4174278651828,855630.7855429966,27.916469745766264,27.919372916434547,34,15.664447417,5.227467733008982e-10
7,1796.9068319023127,870432.5442374187,28.674002816267954,28.67864212374002,38,16.784608625,9.099069304044122e-11
7,1863.7968601574687,876693.0210871133,32.60346660957776,32.6138404576414,40,18.045289709,7.233423013289129e-11
7,1933.1768760962038,888746.2419915453,36.58829621841178,36.5973012365902,41,18.254302125,9.308136381158339e-11
7,2005.1395697476034,916789.3070000022,37.54000490402274,37.547929455397934,40,18.013511542,3.411758500722285e-10
7,2079.7810815359235,957184.049376622,36.84782830407725,36.85563374552011,41,18.043724458,1.774881454627595e-10
7,2157.2011307218904,993139.8055444498,35.40071968848462,35.40828181416141,42,18.629597208,1.5245441376690356e-10
7,2237.5031486252237,1005439.6483916785,33.934779864508464,33.94265970347405,44,18.919118917,7.980857344217608e-11
7,2320.794416806388,996877.7502529566,33.268184213278644,33.275323865839844,44,19.82960825,8.980770363839649e-11
7,2407.186210392174,991282.639950142,33.88220866962923,33.88780002151858,46,20.549245458,6.979603380465186e-11
7,2496.7939467365745,1004307.930527559,34.745055853683795,34.74856162568781,46,20.898377125,2.298595142511685e-10
7,2589.737339615606,1028392.2547568427,34.945886811764176,34.9476996299577,47,21.142768042,1.5513006432631187e-10
7,2686.140559162015,1038860.0840927575,34.51102600627789,34.511922236576,47,20.829022959,9.433098176758578e-11
7,2786.1323977535862,1022836.9926160553,33.74800538536886,33.749002823264455,48,20.351908125,1.293836394730507e-10
7,2889.8464420766563,1003116.6858757959,33.02369820014795,33.02502334980172,50,22.351528,5.708848737601721e-11
7,2997.421251594704,1004991.9812255589,34.19173307406219,34.19005805278314,51,22.716054917,1.0180620948654032e-10
7,3109.000543660457,1015709.0913396783,37.72171561501591,37.715143962833324,50,22.308572958,4.376944216418863e-09
7,3224.73338551881,1006042.3272145207,38.97449477955125,38.96267104113627,55,24.708558542,5.230579267835854e-11
7,3344.7743934570694,981328.4202922811,37.638711988115254,37.62875253918203,59,27.14261175,6.88544389122013e-11
7,3469.28393936859,972999.8347853136,37.38900081377418,37.37473020089615,59,26.33298375,7.83672938796228e-11
7,3598.42836500576,977999.1568760142,37.87793900338911,37.85383031095554,62,27.449529834,6.868413942696171e-11
7,3732.38020420856,968654.8795453488,37.32510050781659,37.290848102089896,63,28.371687959,9.136278691933714e-11
7,3871.318413405634,945260.9405177251,35.95832309207348,35.91466903631398,66,28.816330125,1.659022381797807e-10
7,4015.4286106957557,939904.0810938017,35.16417689230139,35.12701728189179,65,28.746279084,9.483336329351286e-11
7,4164.903323829131,941592.8820902477,34.93365670167899,34.90119184953132,71,30.556702416,2.743226115783831e-11
7,4319.9422474198445,927830.5302314092,34.695621504548555,34.62996994637536,68,29.79638675,3.3514370329977074e-10
7,4480.752509733024,914546.7566233369,34.78012215333127,34.665859333933874,77,33.553910334,9.950768044370023e-11
7,4647.548949403246,914865.5013875217,34.60484243979974,34.5648837633683,75,33.283620083,4.2459442921237164e-11
7,4820.554402453749,908794.6651981855,34.09449275600912,34.14822051225623,77,34.351571834,1.317841474802404e-10
7,5000.0,896957.7516530945,36.17029572351056,36.15472809946827,78,34.609696,1.289712784808735e-10
8,500.0,223463.39626867097,90.0,90.0,47,15.751563625,8.539828010178292e-11
8,518.6125477035284,231909.89005783072,90.0,90.0,47,16.063323,7.291038463416229e-11
8,537.9179492710892,241197.44191310756,90.0,90.0,47,15.459861792,6.378543988466288e-11
8,557.941996253874,251316.03206958043,90.0,90.0,46,15.53964975,7.204387372115114e-11
8,578.7114402960283,262259.008711585,90.0,90.0,46,15.791696084,7.186697653633214e-11
8,600.2540288742039,274024.1930236524,87.36349092580532,87.3737144320577,46,15.459821166,7.433852595395572e-11
8,622.5985423675165,286610.83904381195,75.75759132681715,75.75921354930043,46,15.76629975,6.66677005103238e-11
8,645.7748325074419,300012.9379161589,70.13478111915776,70.13582027494554,46,15.755955292,6.787889408788967e-11
8,669.8138622590077,314208.6576233939,65.9008882391445,65.90159874815606,45,15.146656167,9.32336630677912e-11
8,694.7477471865686,329145.3811944624,62.4060430054086,62.40656163560039,45,14.629266667,1.0153494601369179e-10
8,720.6097983594266,344720.2801231742,59.38574312413433,59.38611161097708,45,15.165514416,1.1819678817277603e-10
8,747.4345668546164,360758.4038106196,56.70464811410768,56.704894526466404,43,14.65428,4.728056136118522e-10
8,775.2578899163126,376994.92633197265,54.27936037348464,54.279505064752385,44,14.712944583,2.590051287332485e-10
8,804.116938833521,393075.83702646923,52.05297263720743,52.053026873466855,45,15.130829791,1.6569072826695673e-10
8,834.0502686000294,408598.9910202514,49.98637061174432,49.98634295313562,47,15.969134875,1.276392228704688e-10
8,865.097869422947,423215.1232605382,48.04914069989106,48.04903718711991,48,16.683929041,1.396158496187457e-10
8,897.301220148658,436781.7131854164,46.21792616708057,46.21775145886871,48,16.081361875,1.4253154170903653e-10
8,930.7033436775605,449511.5265565908,44.47437887284235,44.47413615714815,49,17.203784416,1.3788319391005906e-10
8,965.3488644416246,462021.8121921056,42.80449191643698,42.804183291217996,49,17.200564667,1.0843262886063276e-10
8,1001.2840680215583,475226.8365664169,41.197315702817974,41.1969437870321,49,17.090825417,1.1453255966854366e-10
8,1038.5569629832269,490117.84404861584,39.64489600753924,39.64446106529953,49,16.72035125,1.4269718175205775e-10
8,1077.217345015942,507544.1595635241,38.14410000674654,38.14360546575061,47,16.235717042,5.57661247196733e-10
8,1117.3168634582971,528076.6471567374,36.69458168464525,36.69402703758359,49,17.323663583,1.7422660300632613e-10
8,1158.909090300446,551942.3835352381,35.30479019553076,35.30418265335078,51,17.943641334,1.3785266250252917e-10
8,1202.0495917549858,578951.4346064196,33.99165029005299,33.99099344990937,52,18.561972375,2.2466363564617632e-10
8,1246.796002492079,608336.4942335624,32.782726906619956,32.782040963336755,53,18.691421583,1.718661974592552e-10
8,1293.208102637984,638533.6175295473,31.72308990739644,31.722401279862883,54,18.933817125,1.571643226728501e-10
8,1341.3478976398621,667223.9911634846,30.864447625630767,30.863791498562964,54,19.125221375,1.9807515365797644e-10
8,1391.2797011035627,692246.8175772536,30.248963056383616,30.248353578827782,53,18.541065417,3.7553007315151755e-10
8,1443.0702207150446,713309.607536446,29.872962624701984,29.872331645468904,54,18.813591708,2.9663516037172263e-10
8,1496.788647360245,732642.0342112883,29.666178416378372,29.66527680530557,57,19.640723375,1.5404723465076563e-10
8,1552.5067475624298,753288.0034499905,29.49980920035396,29.498279971948218,56,19.760763916,2.8908974081883277e-10
8,1610.2989593605412,777000.6600718218,29.258731982801258,29.25636276883421,58,19.986733208,1.8194263397903136e-10
8,1670.242491756622,803795.927616866,28.89413195285347,28.891214741113128,58,20.065769959,1.4797145554800656e-10
8,1732.4174278651828,832684.3993056295,28.42344298714431,28.420412446099416,58,20.281290125,2.003040079863999e-10
8,1796.9068319023127,862386.900257742,27.86738326503709,27.865103668240423,55,19.049236916,3.09177716268781e-10
8,1863.7968601574687,891487.5090228372,27.275942684613533,27.2750684837115,61,21.49289475,1.4483239323851072e-10
8,1933.1768760962038,918202.9963872661,26.694667808209758,26.695776777071046,62,21.604924917,2.0824223784323364e-10
8,2005.1395697476034,940535.6944931644,26.209978297908386,26.21317942181397,62,21.263428375,3.9337680944404565e-10
8,2079.7810815359235,957230.9792823393,25.945720385980923,25.949945540687935,65,22.437627583,1.9120785800734495e-10
8,2157.2011307218904,968991.7979868674,26.100727453811643,26.10472883406636,62,21.257657541,5.270848652347617e-10
8,2237.5031486252237,979131.2914529529,26.996954180490118,26.997649650874664,66,23.080427125,1.7680358483768064e-10
8,2320.794416806388,992103.7919444205,29.011615821977756,29.00902575609037,68,23.790101125,1.9902208966849505e-10
8,2407.186210392174,1008729.228818084,31.151528439516994,31.15348470735316,68,23.165789292,1.793060280129449e-10
8,2496.7939467365745,1022605.745998321,32.175002229226116,32.184236807502295,70,24.753996333,1.3856104897513344e-10
8,2589.737339615606,1025064.9918617294,32.40207615219548,32.41503205961322,73,25.198320375,2.3956992262817427e-10
8,2686.140559162015,1016502.6910086471,32.31400851454123,32.32392797356907,75,25.936744208,2.403317685164654e-10
8,2786.1323977535862,1009194.6960270995,32.07084835836652,32.072658995072054,77,26.485415709,1.3920183028474132e-10
8,2889.8464420766563,1011494.7517982847,31.693648864046196,31.687500972445203,77,26.060421708,1.1748640978883916e-09
8,2997.421251594704,1014637.5878658235,31.471618870719585,31.46573784513761,78,26.884278416,1.7925679838679972e-10
8,3109.000543660457,1007349.8402567843,31.556123718420825,31.55985054884749,77,26.597403666,2.0750949222348195e-10
8,3224.73338551881,991528.9438781636,31.697792470005094,31.711192856571053,82,28.442539292,1.3150012534741663e-10
8,3344.7743934570694,979952.7813900289,31.65076431835889,31.666478249233244,88,29.91707375,3.170388085820493e-10
8,3469.28393936859,978563.543281764,31.334069897519967,31.34507283031656,81,27.438015833,8.817376840406656e-10
8,3598.42836500576,972978.4069788456,31.08465240129085,31.09360765057725,91,31.806829958,1.2360117949155896e-10
8,3732.38020420856,957108.3987933835,31.30962201157428,31.330218422906952,94,32.652819,4.371453308747341e-10
8,3871.318413405634,945300.0575690361,31.54574477446361,31.57930505588626,86,29.424271167,9.040997230167762e-09
8,4015.4286106957557,940794.7902912284,31.76813510863498,31.798617844740274,96,32.775185375,1.9388571008910825e-10
8,4164.903323829131,935035.0618758574,33.01352077000803,33.031253287815815,91,31.023284458,4.37788300480592e-09
8,4319.9422474198445,925531.7313471508,34.95490514816323,34.983695649320296,120,40.117946375,2.830694849925464e-11
8,4480.752509733024,916910.671563462,35.53283787824646,35.555226483252966,126,42.077430917,3.855372381044938e-11
8,4647.548949403246,911059.2177679897,35.213589274510106,35.194809214100324,141,45.527696291,8.628327996995894e-12
8,4820.554402453749,907526.7543122782,34.48738454113588,34.46208464329204,155,49.849825166,7.763113041457906e-12
8,5000.0,898872.218602238,33.69624305911648,33.723590015650224,155,48.768438042,6.888172340698548e-12
